id,name,name_in_home_country,value,number,contract_expiry,birthplace,date_of_birth,height,position,main_position,other_position,citizenship,international_team,foot,current_club,player_agent,outfitter,url,age,last_name,simple_name
d0d79694,Thomas Vermaelen,,0.0,,,Kapellen,11/14/1985,1.83,centre-back,centre-back,full-back,Belgium,Belgium,left,Retired,Relatives,Nike,https://www.transfermarkt.com/thomas-vermaelen/profil/spieler/15904,38,Vermaelen,Thomas Vermaelen
d0d8dd44,Stefan de Vrij,,8.0,6.0,"Jun 30, 2025",Ouderkerk aan den ...,02/5/1992,1.89,centre-back,centre-back,undefined,Netherlands,,right,Inter Milan,P&P Sport,Unknown,https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196,32,de Vrij,Stefan de Vrij
d0dbca9f,Alex Ferrari,,0.65,25.0,"Jun 30, 2025",Modena,07/1/1994,1.91,centre-back,centre-back,full-back,Italy,Italy,right,UC Sampdoria,Romano Eleven SAS,Unknown,https://www.transfermarkt.com/alex-ferrari/profil/spieler/197491,29,Ferrari,Alex Ferrari
d0e6399c,Simone Palombi,,0.25,19.0,"Jun 30, 2025",Tivoli,04/23/1996,1.82,forward,forward,winger,Italy,Italy U21,right,Calcio Padova,TMP SOCCER srl,Unknown,https://www.transfermarkt.com/simone-palombi/profil/spieler/289065,27,Palombi,Simone Palombi
d0ee1652,Saúl Coco,Saúl Basilio Coco Bassey Oubiña,4.0,23.0,"Jun 30, 2025",Lanzarote,02/9/1999,1.87,centre-back,centre-back,central midfield,Equatorial Guinea,,right,UD Las Palmas,Promoesport,Unknown,https://www.transfermarkt.com/saul-coco/profil/spieler/588426,25,Coco,Saul Coco
d0f72bf1,Max Kilman,Maximilian William Kilman,35.0,23.0,"Jun 30, 2028",London,05/23/1997,1.94,centre-back,centre-back,full-back,England,,left,Wolverhampton Wanderers,Wasserman,Unknown,https://www.transfermarkt.com/max-kilman/profil/spieler/525247,26,Kilman,Max Kilman
d102b8a2,Leo Fuhr Hjelde,,1.0,33.0,"Jun 30, 2028",Nottingham,08/26/2003,1.9,full-back,full-back,centre-back,Norway,Norway U21,left,Sunderland AFC,CAA Stellar,adidas,https://www.transfermarkt.com/leo-fuhr-hjelde/profil/spieler/661208,20,Hjelde,Leo Fuhr Hjelde
d109f62b,Rubén Castro,Rubén Castro Martín,0.1,,,Las Palmas de Gran ...,06/27/1981,1.69,forward,forward,winger,Spain,Spain U21,right,Without Club,Bahía Internacional,Unknown,https://www.transfermarkt.com/ruben-castro/profil/spieler/25316,42,Castro,Ruben Castro
d125f22f,David Okereke,David Okereke Chidozie,2.0,21.0,"Jun 30, 2024",Lagos,08/29/1997,1.81,forward,forward,winger,Nigeria,Nigeria,right,Torino FC,Patrick Bastianelli,Nike,https://www.transfermarkt.com/david-okereke/profil/spieler/413605,26,Okereke,David Okereke
d1273f09,Daniel Caligiuri,,0.0,40.0,-,Villingen-Schwenning...,01/15/1988,1.82,winger,winger,winger,Italy,Italy,right,FC 08 Villingen,Caligiuri Sports,Unknown,https://www.transfermarkt.com/daniel-caligiuri/profil/spieler/38410,36,Caligiuri,Daniel Caligiuri
d14229f3,Adrien Hunou,,0.8,23.0,"Jun 30, 2025",vry,01/19/1994,1.79,forward,forward,winger,France,France U20,right,Angers SCO,Unknown,Unknown,https://www.transfermarkt.com/adrien-hunou/profil/spieler/203507,30,Hunou,Adrien Hunou
d1491e00,Diego Rolán,Diego Alejandro Rolán Silva,0.0,,,Montevideo,03/24/1993,1.77,forward,forward,winger,Uruguay,Uruguay,right,Career break,Rdeportes,Unknown,https://www.transfermarkt.com/diego-rolan/profil/spieler/193938,31,Rolán,Diego Rolan
d1661819,Bastian Oczipka,,0.0,,,Bergisch Gladbach,01/12/1989,1.85,full-back,full-back,winger,Germany,Germany U20,left,Retired,Sports360 GmbH,Nike,https://www.transfermarkt.com/bastian-oczipka/profil/spieler/53437,35,Oczipka,Bastian Oczipka
d166c007,Sergio Bermejo,Sergio Bermejo Lillo,0.9,9.0,"Jun 30, 2024",Madrid,08/17/1997,1.7,winger,winger,attacking midfield,Spain,,left,Elche CF,Promoesport,Unknown,https://www.transfermarkt.com/sergio-bermejo/profil/spieler/372051,26,Bermejo,Sergio Bermejo
d17ce930,Abdukodir Khusanov,Abdukodir Khusanov,2.0,25.0,"Jun 30, 2027",Tashkent,02/29/2004,1.86,centre-back,centre-back,defensive midfield,Uzbekistan,Uzbekistan,right,RC Lens,Football Group LLC,Unknown,https://www.transfermarkt.com/abdukodir-khusanov/profil/spieler/763079,20,Khusanov,Abdukodir Khusanov
d1828392,Lenny Joseph,,0.8,19.0,"Jun 30, 2025",Paris,10/12/2000,1.83,winger,winger,winger,France,,right,Grenoble Foot 38,Sport Trust,Unknown,https://www.transfermarkt.com/lenny-joseph/profil/spieler/815359,23,Joseph,Lenny Joseph
d183e9d6,Nicola Murru,,0.8,29.0,"Jun 30, 2024",Cagliari,12/16/1994,1.8,full-back,full-back,centre-back,Italy,Italy U21,left,UC Sampdoria,Unknown,Unknown,https://www.transfermarkt.com/nicola-murru/profil/spieler/171399,29,Murru,Nicola Murru
d189e48f,Mario González,Mario González Gutiérrez,2.0,20.0,"Jun 30, 2024",Villarcayo,02/25/1996,1.83,forward,forward,winger,Spain,Spain U17,right,Sporting Gijón,YOU FIRST,Unknown,https://www.transfermarkt.com/mario-gonzalez/profil/spieler/255995,28,González,Mario Gonzalez
d18f2675,Mattheus,,1.0,27.0,"Jun 30, 2024",Rio de Janeiro,07/7/1994,1.86,central midfield,central midfield,winger,Brazil,Brazil U20,left,SC Farense,Winner Mirror,Unknown,https://www.transfermarkt.com/mattheus/profil/spieler/226138,29,Mattheus,Mattheus
d19ecb20,Diogo Viana,Diogo Filipe Guerreiro Viana,0.0,77.0,"Jun 30, 2024",Lagos,02/22/1990,1.74,winger,winger,winger,Portugal,Portugal U21,right,CD Trofense,Unknown,Unknown,https://www.transfermarkt.com/diogo-viana/profil/spieler/72855,34,Viana,Diogo Viana
d19ef4ef,Alessio Zerbin,,3.0,20.0,"Jun 30, 2024",Novara,03/3/1999,1.82,winger,winger,winger,Italy,Italy,right,AC Monza,Unknown,adidas,https://www.transfermarkt.com/alessio-zerbin/profil/spieler/433584,25,Zerbin,Alessio Zerbin
d1ac669b,Antonio Tikvić,,0.7,16.0,"Jun 30, 2028",Hamburg,04/21/2004,1.95,centre-back,centre-back,defensive midfield,Croatia,,left,Udinese Calcio,World of Soccer,Unknown,https://www.transfermarkt.com/antonio-tikvic/profil/spieler/797791,19,Tikvić,Antonio Tikvic
d1b060e2,Abdón Prats,Abdón Prats Bastidas,2.0,9.0,"Jun 30, 2026",Artà,12/7/1992,1.81,forward,forward,undefined,Spain,,left,RCD Mallorca,Eugenio Botas,Unknown,https://www.transfermarkt.com/abdon-prats/profil/spieler/177452,31,Prats,Abdon Prats
d1b49282,Morten Thorsby,,3.0,2.0,"Jun 30, 2024",Oslo,05/5/1996,1.88,central midfield,central midfield,attacking midfield,Norway,,right,Genoa CFC,Pando,adidas,https://www.transfermarkt.com/morten-thorsby/profil/spieler/226524,27,Thorsby,Morten Thorsby
d1c509d9,Luke Dreher,Luke Garry Dreher,0.0,,"May 31, 2024",Epsom,11/27/1998,1.84,central midfield,central midfield,defensive midfield,England,,right,Lewes FC,Tornado Sports,Unknown,https://www.transfermarkt.com/luke-dreher/profil/spieler/432293,25,Dreher,Luke Dreher
d1d418f8,Matt Polster,Matthew Ryan Polster,0.8,8.0,"Dec 31, 2024","Milwaukee, Wisconsin",06/8/1993,1.83,defensive midfield,defensive midfield,full-back,United States,USA,right,New England Revolution,Octagon,adidas,https://www.transfermarkt.com/matt-polster/profil/spieler/354613,30,Polster,Matt Polster
d1db4b83,Kerim Calhanoglu,Kerim Çalhanoğlu,0.5,21.0,"Jun 30, 2025",Mannheim,08/26/2002,1.8,full-back,full-back,winger,Germany,Germany U20,left,SpVgg Greuther Fürth,Sport Business,Unknown,https://www.transfermarkt.com/kerim-calhanoglu/profil/spieler/553905,21,Calhanoglu,Kerim Calhanoglu
d20f088b,Michael Langer,,0.05,34.0,"Jun 30, 2024",Bregenz,01/6/1985,1.95,goalkeeper,goalkeeper,undefined,Austria,Austria U21,right,FC Schalke 04,PESM,Unknown,https://www.transfermarkt.com/michael-langer/profil/spieler/19114,39,Langer,Michael Langer
d2110326,Mouctar Diakhaby,,4.0,4.0,"Jun 30, 2027",Vendôme,12/19/1996,1.92,centre-back,centre-back,defensive midfield,Guinea,,right,Valencia CF,VV Consulting,Unknown,https://www.transfermarkt.com/mouctar-diakhaby/profil/spieler/346289,27,Diakhaby,Mouctar Diakhaby
d21e361a,Farid El Melali,,0.8,28.0,"Jun 30, 2025",Blida,07/13/1997,1.68,winger,winger,winger,Algeria,Algeria,both,Angers SCO,Unknown,Unknown,https://www.transfermarkt.com/farid-el-melali/profil/spieler/425400,26,Melali,Farid El Melali
d2416c2e,Yussuf Poulsen,Yussuf Yurary Poulsen,7.0,9.0,"Jun 30, 2026",Kopenhagen,06/15/1994,1.92,forward,forward,winger,Denmark,Denmark,right,RB Leipzig,PEP Consulting,Unknown,https://www.transfermarkt.com/yussuf-poulsen/profil/spieler/157635,29,Poulsen,Yussuf Poulsen
d2424d1b,Ben Chilwell,Benjamin James Chilwell,30.0,21.0,"Jun 30, 2027",Milton Keynes,12/21/1996,1.8,full-back,full-back,winger,England,England,left,Chelsea FC,CAA Stellar,Nike,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,27,Chilwell,Ben Chilwell
d2448564,Samuel Grandsir,,1.0,29.0,"Jun 30, 2025",Evreux,08/14/1996,1.7,winger,winger,winger,France,France U21,right,Le Havre AC,Unknown,New Balance,https://www.transfermarkt.com/samuel-grandsir/profil/spieler/432772,27,Grandsir,Samuel Grandsir
d248cd8f,Dayot Upamecano,Dayotchanculle Oswald Upamecano,50.0,2.0,"Jun 30, 2026",vreux,10/27/1998,1.86,centre-back,centre-back,undefined,France,France,right,Bayern Munich,Unknown,Unknown,https://www.transfermarkt.com/dayot-upamecano/profil/spieler/344695,25,Upamecano,Dayot Upamecano
d24e154c,Costel Pantilimon,Costel Fane Pantilimon,0.0,,,Bacău,02/1/1987,2.03,goalkeeper,goalkeeper,undefined,Romania,Romania,right,Retired,Darren Dein,Unknown,https://www.transfermarkt.com/costel-pantilimon/profil/spieler/47659,37,Pantilimon,Costel Pantilimon
d2583bce,Callum Paterson,Callum Thomas Owen Paterson,0.8,13.0,"Jun 30, 2025",London,10/13/1994,1.83,forward,forward,winger,Scotland,Scotland,right,Sheffield Wednesday,Two Touch Agency,Unknown,https://www.transfermarkt.com/callum-paterson/profil/spieler/169555,29,Paterson,Callum Paterson
d25fee56,Fabian Kunze,,1.0,6.0,"Jun 30, 2025",Bielefeld,06/14/1998,1.93,defensive midfield,defensive midfield,centre-back,Germany,,right,Hannover 96,SPANIER,Unknown,https://www.transfermarkt.com/fabian-kunze/profil/spieler/334186,25,Kunze,Fabian Kunze
d26cd32d,Mathieu Gonçalves,,0.0,3.0,"Jun 30, 2024",Paris,06/8/2001,1.78,full-back,full-back,centre-back,France,France U20,left,FC Portalban/Gletterens,Unknown,Unknown,https://www.transfermarkt.com/mathieu-goncalves/profil/spieler/463608,22,Gonçalves,Mathieu Goncalves
d2795011,Marios Vrousai,Date of birth/Age:,0.8,27.0,"Jun 30, 2024",Berat,07/2/1998,1.83,winger,winger,winger,Greece,Greece,both,Rio Ave FC,Prosport,adidas,https://www.transfermarkt.com/marios-vrousai/profil/spieler/395632,25,Vrousai,Marios Vrousai
d280923b,Nino Galovic,Nino Galović,0.7,44.0,"Jun 30, 2025",Supetar,07/6/1992,1.84,centre-back,centre-back,undefined,Croatia,Croatia U21,right,FC Arouca,Jurkicsport,Unknown,https://www.transfermarkt.com/nino-galovic/profil/spieler/194005,31,Galovic,Nino Galovic
d28339cb,Fabian Bredlow,,1.0,1.0,"Jun 30, 2026",Berlin,03/2/1995,1.9,goalkeeper,goalkeeper,undefined,Germany,Germany U20,both,VfB Stuttgart,SEG,Unknown,https://www.transfermarkt.com/fabian-bredlow/profil/spieler/187624,29,Bredlow,Fabian Bredlow
d28b4a9d,Matheus Dória,Matheus Dória Macedo,3.0,21.0,"Jun 30, 2025",São Gonçalo,11/8/1994,1.88,centre-back,centre-back,full-back,Brazil,Brazil,left,Santos Laguna,Vergette Sports,Unknown,https://www.transfermarkt.com/doria/profil/spieler/213841,29,Dória,Matheus Doria
d29202c2,Sory Kaba,,1.0,16.0,"Jun 30, 2027",Conakry,07/28/1995,1.89,forward,forward,undefined,Guinea,Guinea,right,UD Las Palmas,CAA Stellar,Unknown,https://www.transfermarkt.com/sory-kaba/profil/spieler/355689,28,Kaba,Sory Kaba
d2aa8ac0,Étienne Didot,,0.0,,,Paimpol,07/24/1983,1.75,central midfield,central midfield,defensive midfield,France,France U21,right,Retired,Unknown,Unknown,https://www.transfermarkt.com/etienne-didot/profil/spieler/5672,40,Didot,Etienne Didot
d2ac648c,Gaku Shibasaki,Date of birth/Age:,0.8,10.0,"Jan 31, 2025","Noheji, Aomori",05/28/1992,1.74,central midfield,central midfield,defensive midfield,Japan,Japan,right,Kashima Antlers,Roberto Tukada,Umbro,https://www.transfermarkt.com/gaku-shibasaki/profil/spieler/129693,31,Shibasaki,Gaku Shibasaki
d2aea9ac,Ivan Saponjic,Date of birth/Age:,0.525,9.0,"Jun 30, 2024",Nova Varoš,08/2/1997,1.9,forward,forward,undefined,Serbia,Serbia U21,right,mraniyespor,Relatives,Unknown,https://www.transfermarkt.com/ivan-saponjic/profil/spieler/274347,26,Saponjic,Ivan Saponjic
d2be40f2,Iván Ramis,Iván Ramis Barrios,0.0,,,Sa Pobla,10/25/1984,1.89,centre-back,centre-back,undefined,Spain,Spain U21,right,Retired,no agent,Unknown,https://www.transfermarkt.com/ivan-ramis/profil/spieler/26066,39,Ramis,Ivan Ramis
d2bff301,Vincent Kompany,Vincent Jean Mpoy Kompany,0.0,,,Uccle,04/10/1986,1.9,centre-back,centre-back,defensive midfield,Belgium,Belgium,right,Retired,Unknown,Puma,https://www.transfermarkt.com/vincent-kompany/profil/spieler/9594,38,Kompany,Vincent Kompany
d2c12fe0,Óscar Cortés,scar Manuel Cortés Cortés,3.0,16.0,"May 31, 2024",Tumaco,12/3/2003,1.78,winger,winger,attacking midfield,Colombia,Colombia U23,right,Rangers FC,TOP,Unknown,https://www.transfermarkt.com/oscar-cortes/profil/spieler/975689,20,Cortés,Oscar Cortes
d2c580ce,Yannik Keitel,,4.0,14.0,"Jun 30, 2024",Breisach am Rhein,02/15/2000,1.86,defensive midfield,defensive midfield,centre-back,Germany,,both,SC Freiburg,Unique Sports Group,Unknown,https://www.transfermarkt.com/yannik-keitel/profil/spieler/342039,24,Keitel,Yannik Keitel
d2c8aacc,Xeber Alkain,Xeber Alkain Mitxelena,1.0,17.0,"Jun 30, 2025",Hondarribia,06/26/1997,1.74,winger,winger,attacking midfield,Spain,,right,Deportivo Alavés,Gesport Espizua SL,Unknown,https://www.transfermarkt.com/xeber-alkain/profil/spieler/572271,26,Alkain,Xeber Alkain
d2d74d9c,Richairo Zivkovic,"Richairo Juliano Živković , Ришарио Живковић",0.6,34.0,"Jun 30, 2024",Assen,09/5/1996,1.87,forward,forward,winger,Curacao,Curaçao,right,Lion City Sailors,PUM,Nike,https://www.transfermarkt.com/richairo-zivkovic/profil/spieler/252755,27,Zivkovic,Richairo Zivkovic
d2ddff2d,Richard Ledezma,,1.0,37.0,"Jun 30, 2025","Phoenix, Arizona",09/6/2000,1.74,attacking midfield,attacking midfield,central midfield,United States,USA,right,PSV Eindhoven,CAA Stellar,Unknown,https://www.transfermarkt.com/richard-ledezma/profil/spieler/575367,23,Ledezma,Richard Ledezma
d2e8fd9b,Filippo Delli Carri,,0.35,2.0,"Jun 30, 2025",Torino,05/3/1999,1.91,centre-back,centre-back,full-back,Italy,Italy U20,left,Calcio Padova,Gea World,Puma,https://www.transfermarkt.com/filippo-delli-carri/profil/spieler/393904,24,Carri,Filippo Delli Carri
d2ed99b4,Álex Blesa,Alejandro Blesa Pina,0.3,16.0,"Jun 30, 2024",València,01/15/2002,1.8,central midfield,central midfield,attacking midfield,Spain,Spain U19,left,Levante UD,Wasserman,adidas,https://www.transfermarkt.com/alex-blesa/profil/spieler/611198,22,Blesa,Alex Blesa
d2fa73e7,Ivi López,Iván López Álvarez,2.0,10.0,"Jun 30, 2026",Madrid,06/29/1994,1.74,attacking midfield,attacking midfield,winger,Spain,,right,Raków Częstochowa,no agent,Unknown,https://www.transfermarkt.com/ivi-lopez/profil/spieler/282371,29,López,Ivi Lopez
d2fd20d6,Christian Celesia,,0.225,4.0,"Jun 30, 2025",Torino,01/22/2002,1.83,centre-back,centre-back,full-back,Italy,,left,Mantova 1911,Goodjohn Srl,adidas,https://www.transfermarkt.com/christian-celesia/profil/spieler/562287,22,Celesia,Christian Celesia
d2fd7c14,Sead Haksabanovic,Date of birth/Age:,4.0,20.0,"May 31, 2024",Hyltebruk,05/4/1999,1.74,winger,winger,winger,Montenegro,Montenegro,right,Stoke City,Unknown,Unknown,https://www.transfermarkt.com/sead-haksabanovic/profil/spieler/349300,24,Haksabanovic,Sead Haksabanovic
d3085b49,Cauley Woodrow,,1.0,10.0,-,Hemel Hempstead,12/2/1994,1.84,forward,forward,forward,England,England U21,right,Luton Town,CAA Stellar,Nike,https://www.transfermarkt.com/cauley-woodrow/profil/spieler/169801,29,Woodrow,Cauley Woodrow
d3096421,Daniel Didavi,,0.0,,,Nürtingen,02/21/1990,1.8,attacking midfield,attacking midfield,winger,Germany,Germany U21,left,Without Club,Karlheinz Förster,Nike,https://www.transfermarkt.com/daniel-didavi/profil/spieler/57995,34,Didavi,Daniel Didavi
d3112d86,Sebastian Vasiliadis,Date of birth/Age:,0.6,19.0,"Jun 30, 2026",Auenwald,10/4/1997,1.77,central midfield,central midfield,attacking midfield,Greece,Greece,right,FC Hansa Rostock,Guido Walter,Unknown,https://www.transfermarkt.com/sebastian-vasiliadis/profil/spieler/333516,26,Vasiliadis,Sebastian Vasiliadis
d313e8ff,CJ Egan-Riley,Conrad Jaden Egan-Riley,2.0,,"Jun 30, 2024",Manchester,01/2/2003,1.83,centre-back,centre-back,full-back,England,England U19,right,PSV Eindhoven U21,Unknown,Unknown,https://www.transfermarkt.com/cj-egan-riley/profil/spieler/581669,21,Egan-Riley,CJ Egan-Riley
d3272fba,Olarenwaju Kayode,Tobi Olarenwaju Ayobami Kayode,0.7,,,Ibadan,05/8/1993,1.76,forward,forward,winger,Nigeria,Nigeria,right,Without Club,Relatives,Unknown,https://www.transfermarkt.com/olarenwaju-kayode/profil/spieler/131694,30,Kayode,Olarenwaju Kayode
d328a254,Philip Billing,Philip Anyanwu Billing,22.0,29.0,"Jun 30, 2027",Copenhagen,06/11/1996,1.93,central midfield,central midfield,defensive midfield,Denmark,,left,AFC Bournemouth,ROOF,adidas,https://www.transfermarkt.com/philip-billing/profil/spieler/320411,27,Billing,Philip Billing
d3298c99,Daniele Verde,,1.0,99.0,"Jun 30, 2027",Napoli,06/20/1996,1.68,winger,winger,winger,Italy,Italy U21,left,Spezia Calcio,Avvocato Claudio,Unknown,https://www.transfermarkt.com/daniele-verde/profil/spieler/256361,27,Verde,Daniele Verde
d33c706e,Andy Delort,Date of birth/Age:,4.0,,,Sète,10/9/1991,1.81,forward,forward,undefined,Algeria,Algeria,right,Without Club,Unknown,Unknown,https://www.transfermarkt.com/andy-delort/profil/spieler/122797,32,Delort,Andy Delort
d3585b17,Sebastian Müller,,0.15,,"Jun 30, 2024",Schwalmstadt,01/23/2001,1.8,winger,winger,winger,Germany,Germany U20,right,SpVgg Greuther Fürth II,Sports360 GmbH,Unknown,https://www.transfermarkt.com/sebastian-muller/profil/spieler/392139,23,Müller,Sebastian Muller
d368feb8,Alfie Mawson,Alfie Robert John Mawson,0.0,,,London,01/19/1994,1.89,centre-back,centre-back,undefined,England,England,right,Retired,Volenti,Unknown,https://www.transfermarkt.com/alfie-mawson/profil/spieler/287431,30,Mawson,Alfie Mawson
d37b0350,Leonardo Pavoletti,,1.0,30.0,"Jun 30, 2024",Livorno,11/26/1988,1.88,forward,forward,undefined,Italy,Italy,right,Cagliari Calcio,Branchini Associati,Asics,https://www.transfermarkt.com/leonardo-pavoletti/profil/spieler/64793,35,Pavoletti,Leonardo Pavoletti
d38fdf53,Pervis Estupiñán,Pervis Josué Estupiñán Tenorio,35.0,30.0,"Jun 30, 2027",Esmeraldas,01/21/1998,1.75,full-back,full-back,winger,Ecuador,Ecuador,left,Brighton & Hove Albion,LINK SPORTS,Nike,https://www.transfermarkt.com/pervis-estupinan/profil/spieler/349599,26,Estupiñán,Pervis Estupinan
d3aaad90,Stephan El Shaarawy,Stephan Kareem El Shaarawy,5.0,92.0,"Jun 30, 2025",Savona,10/27/1992,1.78,winger,winger,winger,Italy,,right,AS Roma,Manuel El Shaarawy,Nike,https://www.transfermarkt.com/stephan-el-shaarawy/profil/spieler/94529,31,Shaarawy,Stephan El Shaarawy
d3b54513,Aurélien Pelon,,0.05,5.0,-,La Roche-sur-Yon,05/6/2004,1.86,centre-back,centre-back,undefined,France,France U18,right,FC Lorient B,FAIR SPORT MNG,Unknown,https://www.transfermarkt.com/aurelien-pelon/profil/spieler/918268,19,Pelon,Aurelien Pelon
d3b58e33,Bachibou Koita,Seybou Koita,0.15,,,Niamey,04/15/1994,1.79,forward,forward,winger,Niger,,right,Without Club,Square,Unknown,https://www.transfermarkt.com/bachibou-koita/profil/spieler/315054,30,Koita,Bachibou Koita
d3b888e3,Christian Oliva,Christian Gabriel Oliva Giménez,0.7,8.0,"Dec 31, 2024",Ciudad del Plata,06/1/1996,1.78,defensive midfield,defensive midfield,central midfield,Uruguay,,right,Club Nacional,Oscar Bentancourt,Unknown,https://www.transfermarkt.com/christian-oliva/profil/spieler/563812,27,Oliva,Christian Oliva
d3ce0e89,Danny Ward,Daniel Ward,2.0,1.0,"Jun 30, 2025",Wrexham,06/22/1993,1.91,goalkeeper,goalkeeper,undefined,Wales,Wales,right,Leicester City,CAA Stellar,Nike,https://www.transfermarkt.com/danny-ward/profil/spieler/203026,30,Ward,Danny Ward
d3ce9f1f,Ludovic Baal,,0.0,,-,Cayenne,05/24/1986,1.76,full-back,full-back,winger,French Guiana,French Guiana,left,AS Le Mans Villaret,no agent,Unknown,https://www.transfermarkt.com/ludovic-baal/profil/spieler/39913,37,Baal,Ludovic Baal
d3d758d8,Valon Behrami,,0.0,,,Mitrovicë,04/19/1985,1.84,defensive midfield,defensive midfield,central midfield,Switzerland,Switzerland,right,Retired,QUAN SPORTS,Nike,https://www.transfermarkt.com/valon-behrami/profil/spieler/21905,39,Behrami,Valon Behrami
d3d77413,Muhammed Damar,Muhammed Mehmet Damar,0.7,17.0,"Jun 30, 2024",Berlin,04/9/2004,1.85,attacking midfield,attacking midfield,central midfield,Germany,,both,Hannover 96,EMG Mundial,Unknown,https://www.transfermarkt.com/muhammed-damar/profil/spieler/789898,20,Damar,Muhammed Damar
d3d774cc,Marc Guiu,Marc Guiu Paz,7.0,,"Jun 30, 2025",Granollers,01/4/2006,1.87,forward,forward,undefined,Spain,Spain U19,right,FC Barcelona U19,IFM,Unknown,https://www.transfermarkt.com/marc-guiu/profil/spieler/938158,18,Guiu,Marc Guiu
